Wall time,Step,Value
1589159146.4825337,3696000,-0.03498194366693497
1589159173.377746,3708000,-0.03408658131957054
1589159221.414168,3732000,-0.03730124235153198
1589159296.479192,3768000,-0.03491544350981712
1589159400.6952722,3816000,-0.0353214405477047
1589159424.980996,3828000,-0.032111890614032745
1589159449.2541678,3840000,-0.033882610499858856
1589159476.274821,3852000,-0.03392697870731354
1589159524.2391303,3876000,-0.03571147471666336
1589159599.9295158,3912000,-0.03007379174232483
1589159627.4356108,3924000,-0.03260897472500801
1589159651.5802357,3936000,-0.03274594247341156
1589159726.6580713,3972000,-0.029753105714917183
1589159750.770715,3984000,-0.03167456388473511
1589159802.2359915,4008000,-0.031067609786987305
1589159954.7816367,4080000,-0.02751864865422249
1589160006.1286175,4104000,-0.030704565346240997
1589160081.5339234,4140000,-0.02855699509382248
1589160105.315836,4152000,-0.029700832441449165
1589160156.0755558,4176000,-0.032108284533023834
1589160180.3167207,4188000,-0.028192834928631783
1589160306.2600384,4248000,-0.031483542174100876
1589160330.573747,4260000,-0.028818387538194656
1589160381.8573506,4284000,-0.028233349323272705
1589160430.950569,4308000,-0.029666675254702568
1589160458.0123584,4320000,-0.029332125559449196
1589160482.8876247,4332000,-0.028324352577328682
1589160558.655057,4368000,-0.030353661626577377
1589160582.9402027,4380000,-0.028258182108402252
1589160658.4537385,4416000,-0.030857890844345093
1589160685.221515,4428000,-0.02950652875006199
1589160733.3260918,4452000,-0.02794138342142105
1589160760.4742825,4464000,-0.03404278680682182
1589160808.874423,4488000,-0.03184967488050461
1589160911.32454,4536000,-0.031170614063739777
1589160935.433412,4548000,-0.02576240710914135
1589160959.5252078,4560000,-0.030219951644539833
1589161010.708235,4584000,-0.027566740289330482
1589161034.6203887,4596000,-0.02959224209189415
1589161109.6397092,4632000,-0.03041592426598072
1589161136.6199145,4644000,-0.027970775961875916
1589161160.938214,4656000,-0.02487390860915184
1589161184.886472,4668000,-0.030301034450531006
1589161235.8015952,4692000,-0.02518710494041443
1589161259.9041226,4704000,-0.027632102370262146
1589161286.9770725,4716000,-0.026030758395791054
1589161311.4084702,4728000,-0.0278168898075819
1589161537.199377,4836000,-0.025203010067343712
1589161561.3398118,4848000,-0.02760290540754795
1589161612.8955219,4872000,-0.02454073540866375
1589161688.0413954,4908000,-0.024266168475151062
1589161863.2581573,4992000,-0.0244130901992321
1589161890.3411977,5004000,-0.024449046701192856
1589161989.01106,5052000,-0.02460714802145958
1589162012.6455135,5064000,-0.02361053042113781
1589162039.440767,5076000,-0.02226034738123417
1589162088.3133845,5100000,-0.025552382692694664
1589162139.3797054,5124000,-0.023783955723047256
1589162239.1854234,5172000,-0.023418091237545013
1589162464.966226,5280000,-0.025001170113682747
1589162491.7015793,5292000,-0.023262474685907364
1589162515.7258754,5304000,-0.023441242054104805
1589162539.8155093,5316000,-0.02346230298280716
1589162590.792569,5340000,-0.02101673185825348
1589162614.9714952,5352000,-0.024949170649051666
1589162690.022405,5388000,-0.023377738893032074
1589162766.2672307,5424000,-0.023708513006567955
1589162943.4229228,5508000,-0.025068344548344612
1589162967.442169,5520000,-0.02285139076411724
1589162991.1026828,5532000,-0.025445707142353058
1589163018.0146058,5544000,-0.02715686522424221
1589163066.6927788,5568000,-0.021856609731912613
1589163093.821944,5580000,-0.025708649307489395
1589163117.9268725,5592000,-0.022410985082387924
1589163169.2616997,5616000,-0.020830437541007996
1589163193.1654265,5628000,-0.02196618728339672
1589163217.0674672,5640000,-0.025378825142979622
1589163268.2017775,5664000,-0.018753090873360634
1589163318.6344423,5688000,-0.02128048799932003
1589163342.3031027,5700000,-0.02283601276576519
1589163441.2633045,5748000,-0.02404526062309742
1589163618.1650603,5832000,-0.02333598956465721
1589163693.1518025,5868000,-0.02217148430645466
1589163717.4794538,5880000,-0.017714807763695717
1589163768.1978552,5904000,-0.02361535280942917
1589163816.2340882,5928000,-0.026595184579491615
1589163890.462582,5964000,-0.024538155645132065
1589164165.8179417,6096000,-0.021363457664847374
1589164241.0603354,6132000,-0.02104492112994194
1589164265.115842,6144000,-0.018902190029621124
1589164292.3288946,6156000,-0.0213495921343565
1589164340.8714337,6180000,-0.020970836281776428
1589164391.4190044,6204000,-0.020493963733315468
1589164415.3041337,6216000,-0.021939408034086227
1589164466.015291,6240000,-0.023839358240365982
1589164592.1600528,6300000,-0.019847875460982323
1589164616.110655,6312000,-0.017937110736966133
1589164765.578936,6384000,-0.01942702755331993
1589164815.9688962,6408000,-0.019536718726158142
1589164840.5410306,6420000,-0.017998142167925835
1589164864.512983,6432000,-0.020252184942364693
1589164891.9464648,6444000,-0.020828239619731903
1589164916.1597266,6456000,-0.019929541274905205
1589164940.4826832,6468000,-0.01686093769967556
1589164967.1583602,6480000,-0.019022930413484573
1589164991.1312964,6492000,-0.01831190660595894
1589165015.0846055,6504000,-0.01984226517379284
1589165041.9528565,6516000,-0.01829683594405651
1589165090.2149682,6540000,-0.021378571167588234
1589165165.9519203,6576000,-0.019326092675328255
1589165192.6620934,6588000,-0.019312990829348564
1589165217.091829,6600000,-0.016180818900465965
1589165268.1273844,6624000,-0.019971292465925217
1589165367.6302006,6672000,-0.023060496896505356
1589165418.454616,6696000,-0.02023526094853878
1589165466.343859,6720000,-0.02031661942601204
1589165567.858001,6768000,-0.01608482003211975
1589165591.8838964,6780000,-0.019118299707770348
1589165615.7157428,6792000,-0.019287414848804474
